文本序号,用户名,版本号,时间,成员角色,text,issue_topic,score,tag
0,XieJiann,1.2.2-rc01,2023-03-01 09:53:07,CONTRIBUTOR AUTHOR,run buildall,[fix](Nereids): fold 'version()' function in Nereids,0,version
